2009	8	3	2	32	53.1271907	7.1496893
2009	8	3	4	34	53.1239711	7.1510903
2009	8	3	6	34	53.125783	7.1432901
2009	8	3	7	31	53.1234415	7.1399586
2009	8	3	7	48	53.1259303	7.1418195
2009	8	3	8	2	53.1215092	7.1562571
2009	8	3	8	19	53.1212257	7.145152
2009	8	3	8	30	53.1234613	7.1394104
2009	8	3	8	44	53.1264939	7.1187679
2009	8	3	8	59	53.1250484	7.1238041
2009	8	3	9	10	53.1261057	7.1390033
2009	8	3	9	29	53.1265386	7.1406035
2009	8	3	9	47	53.125181	7.1401574
2009	8	3	9	58	53.1284102	7.1334774
2009	8	3	10	9	53.1255075	7.1293984
2009	8	3	10	19	53.1220363	7.1216995
2009	8	3	10	29	53.1263488	7.1180994
2009	8	3	10	40	53.1263918	7.1180454
2009	8	3	10	49	53.1264975	7.1177664
2009	8	3	10	59	53.1264989	7.1177822
2009	8	3	11	10	53.1265019	7.1177623
2009	8	3	11	19	53.1264896	7.1177905
2009	8	3	11	31	53.1251892	7.1193634
2009	8	3	11	39	53.1251875	7.1194189
2009	8	3	11	49	53.1247883	7.1193854
2009	8	3	12	0	53.1221161	7.123336
2009	8	3	12	9	53.1220601	7.1232434
2009	8	3	12	19	53.1220953	7.1232659
2009	8	3	12	29	53.1220725	7.1232304
2009	8	3	12	39	53.1220736	7.1232474
2009	8	3	12	50	53.1210181	7.134107
2009	8	3	12	59	53.1255389	7.1419776
2009	8	3	13	9	53.1255612	7.1420044
2009	8	3	13	19	53.1255462	7.1419922
2009	8	3	13	30	53.1255525	7.1419956
2009	8	3	13	40	53.126174	7.1394896
2009	8	3	13	50	53.1254531	7.1417335
2009	8	3	14	1	53.1186184	7.116273
2009	8	3	14	11	53.1311573	7.1321625
2009	8	3	14	21	53.1241146	7.1397274
2009	8	3	14	31	53.1262729	7.1399574
2009	8	3	14	42	53.1262781	7.1399162
2009	8	3	15	0	53.1238246	7.1403266
2009	8	3	15	18	53.1219371	7.1438742
2009	8	3	15	29	53.1234751	7.1453257
2009	8	3	15	40	53.1264256	7.1202176
2009	8	3	15	50	53.1205114	7.0852627
2009	8	3	15	59	53.1244716	7.082988
2009	8	3	16	10	53.1258537	7.0945906
2009	8	3	16	21	53.1234234	7.0807301
2009	8	3	16	31	53.126511	7.1205632
2009	8	3	16	42	53.124169	7.1384771
2009	8	3	16	57	53.1245221	7.1428133
2009	8	3	17	9	53.1265518	7.1345638
2009	8	3	17	21	53.1167497	7.1506818
2009	8	3	17	30	53.1167926	7.1506899
2009	8	3	17	40	53.1167733	7.1506469
2009	8	3	17	50	53.1167503	7.150697
2009	8	3	18	1	53.1243025	7.1437533
2009	8	3	18	18	53.1255481	7.1420939
2009	8	3	18	29	53.1255827	7.1420808
2009	8	3	18	42	53.1252422	7.1472238
2009	8	3	19	3	53.1207312	7.1176077
2009	8	3	21	3	53.1271269	7.1499277
2009	8	3	23	4	53.1271392	7.1499032
2009	8	4	1	5	53.127117	7.149912
2009	8	4	3	6	53.1271206	7.1499015
2009	8	4	5	7	53.1242608	7.1392604
2009	8	4	6	58	53.1233981	7.1444741
2009	8	4	7	8	53.1254851	7.1440943
2009	8	4	7	19	53.1254969	7.1443199
2009	8	4	7	29	53.1161465	7.1517656
2009	8	4	7	40	53.1220924	7.1245432
2009	8	4	7	50	53.1159453	7.1055506
2009	8	4	8	0	53.1038535	7.1042813
2009	8	4	8	11	53.104327	7.102358
2009	8	4	8	22	53.1184088	7.1270112
2009	8	4	8	42	53.1264739	7.1394511
2009	8	4	8	53	53.1250201	7.1339471
2009	8	4	9	3	53.124995	7.1349339
2009	8	4	9	15	53.124257	7.1385689
2009	8	4	9	25	53.1266662	7.1400115
2009	8	4	9	36	53.1266689	7.1400317
2009	8	4	9	46	53.1266778	7.1400117
2009	8	4	9	57	53.1266577	7.1399859
2009	8	4	10	7	53.1265055	7.1396628
2009	8	4	10	18	53.1264529	7.1397159
2009	8	4	10	28	53.1262623	7.1409384
2009	8	4	10	39	53.1262716	7.1409452
2009	8	4	10	50	53.1256748	7.1326951
2009	8	4	11	0	53.1268043	7.1362174
2009	8	4	11	11	53.1260533	7.1409761
2009	8	4	11	21	53.1260427	7.1409719
2009	8	4	11	31	53.1260533	7.1409861
2009	8	4	11	41	53.1260927	7.1409784
2009	8	4	11	52	53.1260795	7.1409762
2009	8	4	12	2	53.1260762	7.1410009
2009	8	4	12	12	53.1260774	7.1409737
2009	8	4	12	23	53.1260783	7.140948
2009	8	4	12	33	53.1260781	7.1409588
2009	8	4	12	45	53.1260734	7.1409498
2009	8	4	13	0	53.1260514	7.1409288
2009	8	4	13	9	53.1260848	7.1409562
2009	8	4	13	20	53.1260798	7.1409568
2009	8	4	13	29	53.1259396	7.1406409
2009	8	4	13	39	53.1237527	7.1403059
2009	8	4	13	54	53.1234514	7.1360947
2009	8	4	14	5	53.1255851	7.1329412
2009	8	4	14	16	53.1228567	7.1352891
2009	8	4	14	26	53.1166646	7.1032764
2009	8	4	14	36	53.113311	7.1035288
2009	8	4	14	50	53.1275477	7.1400167
2009	8	4	15	0	53.1229815	7.1312097
2009	8	4	15	9	53.1146474	7.105653
2009	8	4	15	19	53.1135801	7.1047398
2009	8	4	15	30	53.1147426	7.1031184
2009	8	4	15	40	53.1253397	7.1398062
2009	8	4	16	44	53.1251025	7.1400558
2009	8	4	16	55	53.1248101	7.1414645
2009	8	4	17	6	53.1232037	7.1334184
2009	8	4	17	16	53.1194685	7.1188352
2009	8	4	17	26	53.1148099	7.1030915
2009	8	4	17	36	53.1165211	7.103191
2009	8	4	17	47	53.1155025	7.1047798
2009	8	4	17	58	53.1130142	7.1011139
2009	8	4	18	8	53.1154753	7.1026982
2009	8	4	18	18	53.1258723	7.13936
2009	8	4	18	28	53.1263549	7.1401765
2009	8	4	18	38	53.1263593	7.1402211
2009	8	4	18	49	53.1263499	7.1401967
2009	8	4	18	59	53.1268937	7.147505
2009	8	4	21	0	53.1265124	7.1508349
2009	8	4	23	1	53.126536	7.1507763
2009	8	5	1	2	53.1265695	7.1508317
2009	8	5	3	2	53.1265451	7.1506616
2009	8	5	5	3	53.1251841	7.1439007
2009	8	5	7	1	53.1309902	7.1483424
2009	8	5	7	11	53.1230843	7.1400068
2009	8	5	7	22	53.1224687	7.1231634
2009	8	5	7	32	53.1162356	7.103026
2009	8	5	7	42	53.1190872	7.125515
2009	8	5	7	52	53.1264613	7.1386847
2009	8	5	8	3	53.1263627	7.1382067
2009	8	5	8	13	53.1262876	7.1382401
2009	8	5	8	24	53.1262445	7.1382605
2009	8	5	8	34	53.1275567	7.1376492
2009	8	5	8	44	53.1275432	7.1376641
2009	8	5	8	54	53.1275758	7.1376622
2009	8	5	9	4	53.127556	7.1376483
2009	8	5	9	14	53.1230779	7.1408374
2009	8	5	9	25	53.1170588	7.1156045
2009	8	5	9	35	53.1164285	7.1037934
2009	8	5	9	46	53.1161662	7.1050314
2009	8	5	9	58	53.1168468	7.1033833
2009	8	5	10	8	53.1133779	7.1059364
2009	8	5	10	18	53.1149909	7.104658
2009	8	5	10	30	53.1188396	7.1091922
2009	8	5	10	40	53.1193447	7.1128649
2009	8	5	10	50	53.1194475	7.1129043
2009	8	5	11	0	53.1193662	7.1128522
2009	8	5	11	10	53.1194441	7.112844
2009	8	5	11	21	53.1187964	7.1166971
2009	8	5	11	38	53.1155075	7.1210413
2009	8	5	11	53	53.1155004	7.1210673
2009	8	5	12	8	53.11546	7.121084
2009	8	5	12	24	53.1155134	7.120996
2009	8	5	12	40	53.1156465	7.1212245
2009	8	5	12	55	53.1154825	7.1210492
2009	8	5	13	10	53.1154628	7.1210481
2009	8	5	13	26	53.1154919	7.1210729
2009	8	5	13	41	53.1154734	7.1211228
2009	8	5	13	57	53.1154743	7.1211279
2009	8	5	14	13	53.1154713	7.1211874
2009	8	5	14	28	53.1154788	7.1211231
2009	8	5	14	44	53.1154621	7.1211621
2009	8	5	14	59	53.1154738	7.121177
2009	8	5	15	14	53.1154692	7.1211621
2009	8	5	15	30	53.1154667	7.1211537
2009	8	5	15	45	53.1154701	7.1211828
2009	8	5	16	1	53.1152141	7.1042926
2009	8	5	16	17	53.1116107	7.1022774
2009	8	5	16	32	53.1189257	7.1240267
2009	8	5	16	48	53.1280816	7.1359733
2009	8	5	17	3	53.128037	7.1365417
2009	8	5	17	19	53.1329108	7.1471648
2009	8	5	17	34	53.1311186	7.1461157
2009	8	5	17	49	53.1245616	7.1395791
2009	8	5	18	4	53.1253706	7.1406251
2009	8	5	18	20	53.1256213	7.1416505
2009	8	5	20	20	53.1264808	7.1511664
2009	8	5	22	21	53.1265221	7.151192
2009	8	6	0	22	53.1265194	7.1511629
2009	8	6	2	23	53.1264862	7.1511935
2009	8	6	4	24	53.1254663	7.1408682
2009	8	6	6	24	53.1248874	7.1433824
2009	8	6	7	31	53.1318754	7.1460793
2009	8	6	7	47	53.1330757	7.1452081
2009	8	6	8	21	53.1266703	7.1379288
2009	8	6	8	36	53.1269246	7.1390432
2009	8	6	8	52	53.1259053	7.1401028
2009	8	6	9	3	53.1258501	7.1401074
2009	8	6	9	14	53.1258614	7.1401169
2009	8	6	9	24	53.1258468	7.1401008
2009	8	6	9	34	53.1258694	7.1400877
2009	8	6	9	44	53.1258369	7.1401161
2009	8	6	9	55	53.1258511	7.1401127
2009	8	6	10	5	53.1258403	7.1401176
2009	8	6	10	15	53.1258388	7.1401157
2009	8	6	10	25	53.1258381	7.1401299
2009	8	6	10	36	53.1238423	7.1469463
2009	8	6	10	46	53.1223616	7.1499189
2009	8	6	11	3	53.1250258	7.1353931
2009	8	6	11	19	53.1267941	7.1363092
2009	8	6	11	29	53.1267939	7.1362948
2009	8	6	11	40	53.126787	7.1362766
2009	8	6	11	50	53.1267821	7.1362898
2009	8	6	11	59	53.1267871	7.1362885
2009	8	6	12	9	53.1259207	7.1392944
2009	8	6	12	19	53.1259105	7.139292
2009	8	6	12	30	53.1259075	7.1392942
2009	8	6	12	45	53.1259277	7.1394051
2009	8	6	13	3	53.1259097	7.139406
2009	8	6	13	20	53.1259214	7.1393925
2009	8	6	13	37	53.1314371	7.1416179
2009	8	6	13	52	53.1314365	7.1416277
2009	8	6	14	7	53.1308879	7.140584
2009	8	6	14	23	53.1269621	7.1361331
2009	8	6	14	41	53.1255105	7.1420944
2009	8	6	15	6	53.1277327	7.142328
2009	8	6	15	23	53.1283831	7.1350144
2009	8	6	15	38	53.1266755	7.1369319
2009	8	6	15	53	53.1277376	7.1370278
2009	8	6	16	9	53.131329	7.1475386
2009	8	6	16	26	53.1256618	7.1389074
2009	8	6	17	4	53.1346752	7.1489464
2009	8	6	18	9	53.1339928	7.145711
2009	8	6	20	11	53.143129	7.1310931
2009	8	6	22	11	53.1431897	7.1310981
2009	8	7	0	12	53.1431382	7.1311264
2009	8	7	2	13	53.143144	7.1309797
2009	8	7	4	14	53.1461557	7.136202
2009	8	7	6	14	53.1265613	7.1370627
2009	8	7	7	31	53.1265956	7.1370386
2009	8	7	8	2	53.1266395	7.1370183
2009	8	7	8	35	53.1297578	7.1465122
2009	8	7	9	8	53.1278147	7.1368712
2009	8	7	9	39	53.1278099	7.1368944
2009	8	7	10	10	53.1278092	7.1368989
2009	8	7	10	40	53.1277867	7.1369135
2009	8	7	11	12	53.1266294	7.1371888
2009	8	7	11	42	53.1277011	7.1371966
2009	8	7	12	50	53.1153328	7.1207177
2009	8	7	13	20	53.1155508	7.1207704
2009	8	7	13	52	53.1155371	7.120725
2009	8	7	14	22	53.1156102	7.1207119
2009	8	7	14	53	53.1151182	7.1203417
2009	8	7	15	23	53.1154725	7.120754
2009	8	7	15	55	53.1193894	7.1041747
2009	8	7	16	29	53.132382	7.1473074
2009	8	7	17	0	53.1322505	7.1465357
2009	8	7	17	32	53.1325424	7.1458218
2009	8	7	18	4	53.1198443	7.1216769
2009	8	7	20	7	53.1303661	7.1538214
2009	8	7	22	7	53.1304497	7.1537561
2009	8	8	0	8	53.1303791	7.1538054
2009	8	8	2	9	53.1279918	7.1395698
2009	8	8	4	10	53.1278275	7.139508
2009	8	8	6	25	53.1138146	7.1196102
2009	8	8	7	31	53.1182159	7.1036631
2009	8	8	8	1	53.1182252	7.1036346
2009	8	8	8	32	53.1182659	7.1036753
2009	8	8	8	55	53.1228737	7.1419549
2009	8	8	9	11	53.1251485	7.1384247
2009	8	8	9	42	53.126575	7.1354908
2009	8	8	9	58	53.1245129	7.1385457
2009	8	8	10	45	53.124924	7.1409776
2009	8	8	11	0	53.1202061	7.1351152
2009	8	8	11	15	53.1221759	7.1395033
2009	8	8	11	31	53.1223248	7.1482812
2009	8	8	11	47	53.1186525	7.1425261
2009	8	8	12	2	53.1217116	7.1249874
2009	8	8	12	19	53.1153987	7.0971172
2009	8	8	12	34	53.127459	7.0879495
2009	8	8	12	50	53.1235508	7.0774411
2009	8	8	13	5	53.1222647	7.0680359
2009	8	8	13	21	53.1222722	7.0680351
2009	8	8	13	37	53.1246545	7.092007
2009	8	8	13	53	53.1280677	7.0891194
2009	8	8	14	8	53.1280448	7.0891278
2009	8	8	14	23	53.1280468	7.0891501
2009	8	8	14	39	53.1280322	7.0891642
2009	8	8	15	9	53.1280246	7.0891618
2009	8	8	15	25	53.1280605	7.0891457
2009	8	8	15	40	53.1280804	7.0891099
2009	8	8	15	55	53.1281051	7.0890154
2009	8	8	16	11	53.124711	7.092089
2009	8	8	16	29	53.1246861	7.1151973
2009	8	8	16	44	53.1210576	7.1600113
2009	8	8	17	0	53.1227538	7.161065
2009	8	8	17	16	53.1186352	7.1530609
2009	8	8	17	32	53.1253439	7.1338261
2009	8	8	17	49	53.1242898	7.1382748
2009	8	8	18	5	53.1246217	7.1367381
2009	8	8	18	20	53.124614	7.1367641
2009	8	8	18	37	53.124239	7.1416968
2009	8	8	18	53	53.1220596	7.1317189
2009	8	8	19	9	53.121689	7.0959006
2009	8	8	20	39	53.1218816	7.0974349
2009	8	8	22	10	53.1219063	7.097468
2009	8	8	23	40	53.1219356	7.0974634
2009	8	9	1	11	53.1218936	7.0974241
2009	8	9	2	42	53.1219488	7.097399
2009	8	9	4	12	53.1248197	7.0936061
2009	8	9	4	28	53.1248291	7.0936468
2009	8	9	4	43	53.1248324	7.0936692
2009	8	9	4	58	53.1248109	7.0937041
2009	8	9	5	13	53.119789	7.0873293
2009	8	9	5	29	53.1183659	7.0815021
2009	8	9	5	44	53.1183663	7.0814953
2009	8	9	6	0	53.1183441	7.0815424
2009	8	9	6	15	53.1107612	7.11779
2009	8	9	6	30	53.1053453	7.1163296
2009	8	9	6	46	53.1053482	7.1163254
2009	8	9	7	1	53.1053742	7.1163699
2009	8	9	7	16	53.1070677	7.1135549
2009	8	9	7	32	53.1251944	7.1377405
2009	8	9	7	48	53.1254743	7.1384701
2009	8	9	8	4	53.1136388	7.1513209
2009	8	9	8	20	53.1265061	7.1423697
2009	8	9	8	36	53.1247569	7.1438244
2009	8	9	8	51	53.1313092	7.1513309
2009	8	9	9	6	53.1313172	7.1513471
2009	8	9	9	21	53.1330673	7.1501907
2009	8	9	9	37	53.126893	7.1394139
2009	8	9	9	53	53.1278393	7.1367983
2009	8	9	10	9	53.1278432	7.1367808
2009	8	9	10	24	53.1321986	7.1453716
2009	8	9	10	39	53.1322962	7.1456489
2009	8	9	10	54	53.1330912	7.1506045
2009	8	9	11	10	53.1312902	7.1503301
2009	8	9	11	25	53.1315911	7.1501846
2009	8	9	11	40	53.1316007	7.1501918
2009	8	9	11	56	53.1315856	7.1501792
2009	8	9	12	11	53.1316046	7.1501993
2009	8	9	12	26	53.1316094	7.1501928
2009	8	9	12	42	53.1334264	7.1508403
2009	8	9	12	58	53.1279911	7.1518131
2009	8	9	13	14	53.1279311	7.1517768
2009	8	9	13	29	53.1266262	7.1555816
2009	8	9	13	44	53.1266162	7.155639
2009	8	9	14	0	53.1266231	7.1556079
2009	8	9	14	15	53.1263028	7.1552726
2009	8	9	14	30	53.1263176	7.1552688
2009	8	9	14	45	53.1263027	7.155276
2009	8	9	15	1	53.1288704	7.1540087
2009	8	9	15	16	53.1261283	7.138195
2009	8	9	15	32	53.1267163	7.1583652
2009	8	9	15	48	53.1277051	7.1485367
2009	8	9	16	5	53.1224586	7.155123
2009	8	9	16	20	53.1235974	7.1423286
2009	8	9	16	35	53.1306482	7.1398129
2009	8	9	16	51	53.1301754	7.1439623
2009	8	9	17	6	53.1273499	7.1524106
2009	8	9	17	22	53.1267463	7.1539604
2009	8	9	17	38	53.1193768	7.1027668
2009	8	9	17	54	53.1241628	7.0840471
2009	8	9	18	9	53.1240497	7.0841097
2009	8	9	18	24	53.1243042	7.0836809
2009	8	9	18	40	53.1242567	7.0836139
2009	8	9	18	56	53.1242727	7.0836266
2009	8	9	19	11	53.1227354	7.0956464
2009	8	9	20	42	53.1216223	7.0970661
2009	8	9	22	12	53.1216504	7.0970694
2009	8	9	23	42	53.1216582	7.0970093
2009	8	10	1	13	53.121592	7.0970436
2009	8	10	2	44	53.121647	7.0968668
2009	8	10	4	16	53.1131024	7.1344691
2009	8	10	4	31	53.1245782	7.1524141
2009	8	10	4	47	53.1262208	7.1558521
2009	8	10	5	2	53.1261875	7.1558593
2009	8	10	5	17	53.1261622	7.1558795
2009	8	10	5	32	53.1251617	7.1588545
2009	8	10	5	47	53.1221741	7.1472297
2009	8	10	6	2	53.1214709	7.1497783
2009	8	10	6	18	53.1215039	7.1497611
2009	8	10	6	33	53.1212711	7.1486169
2009	8	10	6	49	53.1212451	7.1486309
2009	8	10	7	4	53.1214732	7.1486627
2009	8	10	7	19	53.1233364	7.1474495
2009	8	10	7	35	53.1233369	7.1475491
2009	8	10	7	51	53.1206928	7.1476939
2009	8	10	8	7	53.1200921	7.1483888
2009	8	10	8	24	53.0993615	7.1226352
2009	8	10	8	39	53.0981678	7.1243335
2009	8	10	8	55	53.0882161	7.1103392
2009	8	10	9	11	53.0757285	7.1028285
2009	8	10	9	27	53.0757643	7.1028324
2009	8	10	9	42	53.074547	7.1003998
2009	8	10	9	58	53.0704683	7.1001726
2009	8	10	10	13	53.0393562	7.1119016
2009	8	10	10	28	52.9883371	7.098866
2009	8	10	10	44	52.9590287	7.0824123
2009	8	10	10	59	52.9145987	7.0621114
2009	8	10	11	15	52.8483812	7.0174521
2009	8	10	11	30	52.79824	7.006421
2009	8	10	11	45	52.7424248	6.9731248
2009	8	10	12	2	52.6993465	6.9708016
2009	8	10	12	17	52.6309065	6.9132858
2009	8	10	12	32	52.6053989	6.9056429
2009	8	10	13	3	52.5057237	6.8411931
2009	8	10	13	18	52.4581597	6.8138077
2009	8	10	13	33	52.4080349	6.7890011
2009	8	10	13	48	52.3509397	6.7588031
2009	8	10	14	3	52.3032761	6.7244435
2009	8	10	14	19	52.2446515	6.6953032
2009	8	10	14	35	52.205756	6.6472474
2009	8	10	14	50	52.161134	6.6085763
2009	8	10	15	5	52.1006684	6.5532487
2009	8	10	15	21	52.0633934	6.5368882
2009	8	10	15	37	52.0361548	6.4903662
2009	8	10	15	52	52.0039408	6.4265771
2009	8	10	16	7	51.9569939	6.3926764
2009	8	10	16	23	51.9219621	6.3670207
2009	8	10	16	53	51.8843629	6.3383455
2009	8	10	17	9	51.8844694	6.3394983
2009	8	10	17	24	51.8819383	6.3274433
2009	8	10	17	39	51.8426609	6.3019567
2009	8	10	17	55	51.8177353	6.2823297
2009	8	10	18	25	51.8171931	6.2661236
2009	8	10	18	41	51.8172099	6.2661671
2009	8	10	18	56	51.8154712	6.2659007
2009	8	10	19	12	51.819608	6.256966
2009	8	10	20	42	51.8166031	6.2655949
2009	8	10	22	13	51.8166709	6.2656551
2009	8	10	23	43	51.8166578	6.2657373
2009	8	11	1	14	51.8165963	6.2656308
2009	8	11	2	44	51.8167086	6.2657224
2009	8	11	4	30	51.802681	6.2624639
2009	8	11	4	45	51.8018661	6.2672094
2009	8	11	5	1	51.8018473	6.2672854
2009	8	11	5	16	51.8022326	6.2619735
2009	8	11	5	31	51.7773088	6.2649949
2009	8	11	5	46	51.762658	6.2680933
2009	8	11	6	1	51.7274307	6.3231135
2009	8	11	6	17	51.7256569	6.3242837
2009	8	11	6	32	51.7255595	6.3243385
2009	8	11	6	47	51.7255819	6.3243287
2009	8	11	7	3	51.7256052	6.3243268
2009	8	11	7	18	51.721061	6.3225635
2009	8	11	7	35	51.6884175	6.3062826
2009	8	11	7	50	51.6780349	6.2928742
2009	8	11	8	6	51.6672822	6.2481003
2009	8	11	8	21	51.6507683	6.1890395
2009	8	11	8	37	51.633108	6.1288626
2009	8	11	8	52	51.6058169	6.0757486
2009	8	11	9	8	51.5596393	6.0339053
2009	8	11	9	24	51.5183235	6.0106576
2009	8	11	9	39	51.4781855	5.9743675
2009	8	11	9	55	51.4692183	5.9750593
2009	8	11	10	10	51.4692323	5.9750662
2009	8	11	10	26	51.4692642	5.9751031
2009	8	11	10	41	51.4527772	5.9635693
2009	8	11	10	57	51.4195206	5.9530623
2009	8	11	11	12	51.4195243	5.9530926
2009	8	11	11	28	51.4195376	5.9530209
2009	8	11	11	43	51.4195185	5.9530412
2009	8	11	11	59	51.4195499	5.9529767
2009	8	11	12	15	51.4161228	5.9523376
2009	8	11	12	31	51.3753763	5.9387282
2009	8	11	12	46	51.3371336	5.9075538
2009	8	11	13	1	51.2841488	5.9071945
2009	8	11	13	16	51.2188333	5.8724619
2009	8	11	13	32	51.1339039	5.8484393
2009	8	11	13	47	51.0707409	5.8289812
2009	8	11	14	2	51.0119335	5.7981133
2009	8	11	14	18	50.9640935	5.783694
2009	8	11	14	34	50.9090379	5.7997342
2009	8	11	14	49	50.8635218	5.7932103
2009	8	11	15	4	50.851885	5.7969865
2009	8	11	15	20	50.8471953	5.800243
2009	8	11	15	35	50.8496	5.7956305
2009	8	11	15	50	50.8496039	5.7956078
2009	8	11	16	6	50.8504188	5.7953886
2009	8	11	16	21	50.8499864	5.7936794
2009	8	11	16	37	50.8504806	5.7931884
2009	8	11	16	52	50.850085	5.7987696
2009	8	11	17	8	50.8406318	5.814346
