31.34210458	-8.087114
31.23092808	-9.83972975
31.10636342	-10.84497825
30.96573633	-12.86455633
30.78771808	-17.39933292
30.53437408	-25.20670017
30.16571933	-35.71851992
29.656478	-47.30838983
29.00545108	-57.94384883
28.23661792	-65.83459958
27.39171675	-70.1104945
26.51515692	-71.13563733
25.64041908	-70.09746308
24.78511867	-68.2446455
23.95469525	-66.29908625
23.14887475	-64.477928
22.36567633	-62.75446483
21.60318217	-61.05415458
20.859212	-59.40012458
20.130515	-57.900204
19.41285292	-56.63317
18.70242533	-55.56621575
17.99724675	-54.61071525
17.2973555	-53.68321475
16.60441992	-52.72286433
15.92088458	-51.70746867
15.2494365	-50.63396208
14.59244	-49.50425492
13.95187117	-48.25098983
13.33061792	-46.74445442
12.732709	-44.95921067
12.1610025	-43.05024783
11.61554233	-41.1845735
11.09465008	-39.44010633
10.59598675	-37.85822275
10.11627983	-36.49351767
9.651581083	-35.33990558
9.198848833	-34.34505817
8.75619975	-33.473587
8.323129083	-32.65648967
7.900413917	-31.86247
7.488435917	-31.18588675
7.085382083	-30.80487892
6.686349833	-30.93827825
6.28336925	-31.74309058
5.867522167	-33.13642467
5.4325335	-34.80575167
4.9767815	-36.31923358
4.505223667	-37.05769958
4.031870917	-36.33052517
3.57857075	-33.6779595
3.171057333	-28.93427292
2.83559075	-22.23704483
2.594812083	-13.98130483
2.466548417	-4.53784425
2.464649917	5.782201583
2.59981925	16.89985725
2.883823083	29.0073325
3.331466	42.31419908
3.959441333	56.79691417
4.780917083	71.91135333
5.797835333	86.58242467
6.996151917	99.566705
8.34770775	109.9441578
9.815528667	117.2951253
11.36002583	121.7348461
12.94536842	123.7394364
14.542004	123.8549052
16.12611592	122.5060238
17.6777135	119.9428554
19.179164	116.2557587
20.61396608	111.4014645
21.96645442	105.3652398
23.22367942	98.33540383
24.37730933	90.64416558
25.42380033	82.63236392
26.36377192	74.57628383
27.20089883	66.66128742
27.94012517	58.91972217
28.5850865	51.23652167
29.13695042	43.50362092
29.59563458	35.7281425
29.9608315	27.97466117
30.23208333	20.38261375
30.41081758	13.2639805
30.50254575	6.999112167
30.51709025	1.931779417
30.46855467	-1.680779167
30.37491233	-3.672850667
30.25822783	-3.901971417
30.14511842	-2.28203775
30.06539233	1.159584167
30.04826617	6.074793917
30.1130045	11.47036708
30.25904108	15.876597
30.46347033	17.85227058
30.68514817	16.40355475
30.87427117	11.48483542
30.98799375	4.270337333
31.00481767	-3.215664
30.92854442	-8.957593333
